work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,company_location,company_size
2,3,2,97,130000,84,77,1
2,2,2,141,267100,84,77,1
2,2,2,141,188500,84,77,1
2,3,2,141,207000,84,77,1
2,3,2,141,149800,84,77,1
2,3,2,84,155000,12,11,1
2,3,2,84,105000,12,11,1
2,2,2,97,270250,84,77,1
2,2,2,97,176000,84,77,1
2,3,2,194,189000,84,77,1
2,3,2,194,145400,84,77,1
2,2,2,194,133903,84,77,1
2,2,2,194,96411,84,77,1
2,3,2,141,170000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,60,172800,84,77,1
2,3,2,60,132900,84,77,1
2,2,2,254,165000,84,77,1
2,2,2,254,150000,84,77,1
2,3,2,141,145000,84,77,1
2,3,2,141,116000,84,77,1
2,2,2,84,98000,84,77,1
2,2,2,84,88000,84,77,1
2,2,2,84,150000,84,77,1
2,2,2,84,130000,84,77,1
2,3,2,84,174000,84,77,1
2,3,2,84,116000,84,77,1
2,3,2,97,188000,84,77,1
2,3,2,97,144600,84,77,1
2,3,2,26,149500,84,77,1
2,3,2,26,140000,84,77,1
2,0,2,61,100000,84,77,1
2,0,2,61,90000,84,77,1
2,3,2,65,115000,84,77,1
2,3,2,65,85000,84,77,1
2,0,2,113,80000,84,77,1
2,0,2,113,72000,84,77,1
2,0,2,84,85000,84,77,1
2,0,2,84,76500,84,77,1
2,3,2,141,187165,12,11,1
2,3,2,141,150500,12,11,1
2,3,2,84,134500,84,77,1
2,3,2,84,100000,84,77,1
2,3,2,194,274000,84,77,1
2,3,2,194,245000,84,77,1
2,2,2,67,263000,84,77,1
2,2,2,67,207000,84,77,1
2,3,2,97,149076,84,77,1
2,3,2,97,82365,84,77,1
2,0,2,84,90000,84,77,1
2,0,2,84,80000,84,77,1
2,1,2,97,314000,12,11,1
2,1,2,97,201000,12,11,1
2,3,2,26,200400,84,77,1
2,3,2,26,154100,84,77,1
2,3,2,84,165000,5,6,1
2,3,2,84,142500,5,6,1
2,2,2,3,33333,30,28,1
2,3,2,253,310000,84,77,1
2,3,2,253,270000,84,77,1
2,2,2,97,115000,84,77,1
2,2,2,97,80000,84,77,1
2,3,2,97,144900,84,77,1
2,3,2,97,110000,84,77,1
2,0,2,250,84068,84,77,1
2,0,2,250,49452,84,77,1
2,3,2,194,188500,84,77,1
2,3,2,194,165100,84,77,1
2,3,2,97,75000,31,29,1
2,3,2,97,62500,31,29,1
2,2,2,127,132500,84,77,1
2,2,2,127,88000,84,77,1
2,2,2,97,179900,84,77,1
2,2,2,97,142002,84,77,1
2,3,2,4,287500,84,77,1
2,3,2,4,168000,84,77,1
2,3,2,97,220000,84,77,1
2,3,2,97,137500,84,77,1
2,3,2,84,96600,84,77,1
2,3,2,84,55200,84,77,1
2,3,2,97,194500,84,77,1
2,3,2,97,146266,84,77,1
2,3,2,97,194500,84,77,1
2,3,2,97,146266,84,77,1
2,2,2,97,146100,84,77,1
2,2,2,97,111800,84,77,1
2,2,2,141,145580,84,77,1
2,2,2,141,97060,84,77,1
2,3,2,65,108500,84,77,1
2,3,2,65,78800,84,77,1
2,0,2,122,95000,84,77,1
2,0,2,122,76000,84,77,1
2,2,2,97,97000,84,77,1
2,2,2,97,62000,84,77,1
2,3,2,94,234000,84,77,1
2,3,2,94,146000,84,77,1
2,2,2,194,177100,84,77,1
2,2,2,194,130900,84,77,1
2,2,2,44,106050,84,77,1
2,2,2,44,80420,84,77,1
2,3,2,97,277000,84,77,1
2,3,2,97,173000,84,77,1
2,2,2,21,42222,28,26,0
2,2,2,141,166000,27,25,1
2,2,2,141,73100,27,25,1
2,2,2,141,220000,84,77,1
2,2,2,141,137500,84,77,1
2,2,2,97,133000,84,77,1
2,2,2,97,58400,84,77,1
2,2,2,26,80000,84,77,1
2,2,2,26,75000,84,77,1
2,3,2,141,140000,84,77,1
2,3,2,141,125000,84,77,1
2,0,2,84,65000,84,77,1
2,0,2,84,55000,84,77,1
2,2,2,84,105000,84,77,1
2,2,2,84,78000,84,77,1
2,1,2,4,200070,12,11,1
2,1,2,4,107730,12,11,1
2,3,2,44,179000,84,77,1
2,3,2,44,112000,84,77,1
2,2,2,97,166363,84,77,1
2,2,2,97,103977,84,77,1
2,2,2,141,130000,84,77,1
2,2,2,141,95000,84,77,1
2,3,2,97,214300,84,77,1
2,3,2,97,108500,84,77,1
2,3,2,35,266482,84,77,1
2,3,2,35,166551,84,77,1
2,2,2,64,90279,84,77,1
2,2,2,64,67060,84,77,1
2,3,2,14,190000,84,77,1
2,3,2,14,160000,84,77,1
2,2,2,141,212800,84,77,0
2,2,2,141,111600,84,77,0
2,3,2,121,130000,84,77,1
2,3,2,121,110000,84,77,1
2,3,2,97,190100,84,77,1
2,3,2,97,131414,84,77,1
2,3,2,194,284400,84,77,1
2,3,2,194,150700,84,77,1
2,3,2,94,128076,12,11,1
2,3,2,94,103846,12,11,1
2,2,2,26,145000,84,77,1
2,2,2,26,104000,84,77,1
2,3,2,97,165000,84,77,1
2,3,2,97,132000,84,77,1
2,3,2,97,234000,84,77,1
2,3,2,97,117000,84,77,1
2,2,2,97,215500,84,77,1
2,2,2,97,121800,84,77,1
2,2,2,97,165000,84,77,1
2,2,2,97,140250,84,77,1
2,2,2,26,164850,84,77,1
2,2,2,26,112000,84,77,1
2,3,2,97,295000,84,77,1
2,3,2,97,235000,84,77,1
2,2,2,60,150000,84,77,1
2,2,2,60,100000,84,77,1
2,2,2,110,93750,31,29,1
2,2,2,110,68750,31,29,1
2,0,2,84,120000,84,77,1
2,0,2,84,97500,84,77,1
2,3,2,79,220000,84,77,1
2,3,2,79,183000,84,77,1
2,2,2,97,205600,84,77,0
2,2,2,97,105700,84,77,0
2,3,2,97,240500,84,77,0
2,3,2,97,123700,84,77,0
2,3,2,105,179900,84,77,1
2,3,2,105,135920,84,77,1
2,2,2,120,83300,84,77,1
2,2,2,120,47500,84,77,1
2,3,2,120,96600,84,77,1
2,3,2,120,55200,84,77,1
2,0,2,141,86900,84,77,1
2,0,2,141,60800,84,77,1
2,3,2,206,140000,84,77,1
2,3,2,206,90000,84,77,1
2,3,2,253,234000,84,77,1
2,3,2,253,146000,84,77,1
2,3,2,84,120000,12,11,1
2,3,2,84,90000,12,11,1
2,3,2,60,193000,84,77,1
2,3,2,60,119000,84,77,1
2,3,2,141,215000,84,77,1
2,3,2,141,146900,84,77,1
2,0,2,35,166000,84,77,1
2,0,2,35,104000,84,77,1
2,2,2,97,140000,84,77,1
2,2,2,97,70000,84,77,1
2,2,2,97,124000,84,77,1
2,2,2,97,80000,84,77,1
2,2,2,141,133000,84,77,1
2,2,2,141,58400,84,77,1
2,3,2,120,149000,21,20,1
2,3,2,120,65300,21,20,1
2,3,2,253,120000,84,77,1
2,3,2,253,100000,84,77,1
2,3,2,194,182000,84,77,1
2,3,2,194,164000,84,77,1
2,2,2,109,161250,84,77,1
2,2,2,109,132974,84,77,1
2,2,2,109,161250,84,77,1
2,2,2,109,132974,84,77,1
2,3,2,97,112500,31,29,1
2,3,2,97,61875,31,29,1
2,3,2,84,140000,84,77,1
2,3,2,84,115000,84,77,1
2,3,2,141,155000,84,77,1
2,3,2,141,100000,84,77,1
2,2,2,253,295000,84,77,1
2,3,2,141,50000,31,29,1
2,3,2,141,31250,31,29,1
2,2,2,253,135000,84,77,1
2,2,2,253,120000,84,77,1
2,2,2,141,155000,84,77,1
2,2,2,141,139000,84,77,1
2,3,2,84,185000,84,77,1
2,3,2,84,140000,84,77,1
2,2,2,97,50000,31,29,1
2,2,2,97,50000,31,29,1
2,3,2,26,170000,84,77,1
2,3,2,65,165600,84,77,0
2,3,2,65,65800,84,77,0
2,2,2,84,167000,84,77,1
2,2,2,84,121000,84,77,1
2,3,2,0,208000,84,77,1
2,3,2,0,177000,84,77,1
2,3,2,97,180000,84,77,1
2,3,2,97,119000,84,77,1
2,3,2,141,227000,84,77,1
2,3,2,141,116000,84,77,1
2,2,2,109,130000,84,77,1
2,2,2,109,110000,84,77,1
2,2,2,26,220000,84,77,1
2,2,2,26,176000,84,77,1
2,2,2,206,180000,12,11,1
2,2,2,206,117000,12,11,1
2,2,2,84,180000,84,77,1
2,2,2,84,140000,84,77,1
2,3,2,90,155000,84,77,1
2,3,2,90,130000,84,77,1
2,3,2,90,215000,84,77,1
2,3,2,90,155000,84,77,1
2,3,2,141,130000,84,77,1
2,3,2,141,120000,84,77,1
2,3,2,141,135000,84,77,1
2,3,2,141,115000,84,77,1
2,3,2,194,195500,84,77,1
2,3,2,194,141300,84,77,1
2,2,2,97,110000,84,77,1
2,2,2,97,90000,84,77,1
2,0,2,84,70000,84,77,1
2,0,2,84,57000,84,77,1
2,2,2,94,55328,88,80,1
2,2,2,94,39245,88,80,1
2,3,2,141,191027,84,77,1
2,3,2,141,99445,84,77,1
2,3,2,97,130000,84,77,1
2,3,2,97,110000,84,77,1
2,2,2,141,166000,84,77,1
2,2,2,141,73100,84,77,1
2,3,2,141,204200,84,77,1
2,3,2,141,122600,84,77,1
2,0,2,141,110400,84,77,1
2,0,2,141,68000,84,77,1
2,3,2,84,120000,84,77,1
2,3,2,84,100000,84,77,1
2,2,2,141,179000,84,77,1
2,2,2,141,106500,84,77,1
2,0,2,97,115000,84,77,1
2,0,2,97,87550,84,77,1
2,3,2,90,239300,84,77,1
2,1,2,180,245000,84,77,1
2,3,2,141,190000,84,77,1
2,3,2,141,105301,84,77,1
2,3,2,94,150000,31,29,1
2,3,2,94,112500,31,29,1
2,3,2,254,180000,84,77,1
2,3,2,194,324000,84,77,1
2,3,2,194,159000,84,77,1
2,2,2,84,95000,84,77,1
2,2,2,84,65000,84,77,1
2,3,2,141,157900,12,11,1
2,3,2,141,105300,12,11,1
2,3,2,84,120000,84,77,1
2,3,2,84,110000,84,77,1
2,0,2,84,90000,84,77,1
2,0,2,84,70000,84,77,1
2,3,2,141,175000,84,77,1
2,3,2,141,105000,84,77,1
2,2,2,141,166000,84,77,1
2,2,2,141,73100,84,77,1
2,2,2,26,221500,84,77,1
2,2,2,26,153000,84,77,1
2,0,2,84,68750,31,29,1
2,0,2,84,62500,31,29,1
2,3,2,194,223700,84,77,1
2,3,2,254,180000,84,77,1
2,3,2,97,313000,84,77,1
2,3,2,97,135000,84,77,1
2,0,2,84,77000,84,77,1
2,0,2,84,66000,84,77,1
2,3,2,194,315000,84,77,1
2,3,2,194,250000,84,77,1
2,3,2,194,190000,84,77,1
2,3,2,194,105301,84,77,1
2,3,2,194,309000,84,77,1
2,3,2,194,142000,84,77,1
2,3,2,84,207300,84,77,1
2,3,2,84,165900,84,77,1
2,1,2,84,68750,31,29,1
2,1,2,84,62500,31,29,1
2,2,2,26,115000,84,77,1
2,2,2,26,100000,84,77,1
2,2,2,97,220000,84,77,1
2,2,2,97,206000,84,77,1
2,1,2,179,263000,84,77,1
2,1,2,179,236000,84,77,1
2,2,2,97,203500,84,77,1
2,2,2,97,148000,84,77,1
2,0,2,84,100000,84,77,1
2,0,2,84,90000,84,77,1
2,2,2,97,120000,84,77,1
2,2,2,97,84000,84,77,1
2,0,2,250,79300,84,77,1
2,0,2,250,42700,84,77,1
2,3,2,141,103500,84,77,1
2,3,2,141,72500,84,77,1
2,3,2,254,201000,84,77,1
2,3,2,254,103300,84,77,1
2,3,2,194,196350,84,77,1
2,3,2,194,127500,84,77,1
2,3,2,97,143706,84,77,1
2,3,2,97,84533,84,77,1
2,2,2,26,172100,84,77,1
2,2,2,26,97400,84,77,1
2,2,2,141,159000,84,77,1
2,2,2,141,106000,84,77,1
2,2,2,141,104922,84,77,1
2,2,2,141,72360,84,77,1
2,0,2,84,106000,84,77,1
2,0,2,84,66000,84,77,1
2,3,2,141,255000,84,77,1
2,3,2,141,199000,84,77,1
2,3,2,65,167500,84,77,1
2,3,2,65,106500,84,77,1
2,3,2,141,150000,84,77,1
2,3,2,141,104000,84,77,1
2,3,2,84,166000,84,77,1
2,3,2,84,73100,84,77,1
2,3,2,4,230000,84,77,1
2,3,2,4,150000,84,77,1
2,3,2,141,155000,84,77,1
2,3,2,141,130500,84,77,1
2,3,2,141,190000,84,77,1
2,3,2,141,158500,84,77,1
2,3,2,35,260000,84,77,0
2,3,2,35,136000,84,77,0
2,3,2,97,230000,84,77,1
2,3,2,97,170000,84,77,1
2,2,2,97,150000,84,77,1
2,2,2,97,90800,84,77,1
2,2,2,97,125000,84,77,1
2,2,2,97,100000,84,77,1
2,2,2,35,222200,84,77,0
2,2,2,35,136000,84,77,0
2,3,2,84,120000,84,77,1
2,3,2,84,100000,84,77,1
2,3,2,94,175000,84,77,1
2,3,2,94,117000,84,77,1
2,3,2,194,215000,84,77,1
2,3,2,194,146900,84,77,1
2,3,2,194,225000,84,77,1
2,3,2,194,166000,84,77,1
2,2,2,26,150000,84,77,1
2,2,2,26,135000,84,77,1
2,0,2,141,104500,84,77,1
2,0,2,141,76000,84,77,1
2,2,2,97,105000,84,77,1
2,2,2,97,70000,84,77,1
2,3,2,141,165000,84,77,1
2,3,2,141,115500,84,77,1
2,3,2,141,220000,84,77,1
2,3,2,141,160000,84,77,1
2,2,2,4,166000,84,77,1
2,2,2,4,73100,84,77,1
2,3,2,254,164000,84,77,1
2,2,2,141,144650,84,77,1
2,2,2,141,86800,84,77,1
2,3,2,141,170000,84,77,1
2,2,0,85,125000,60,56,2
2,2,2,61,52500,31,29,0
2,0,2,60,142000,84,77,1
2,0,2,60,70000,84,77,1
2,2,2,60,146851,84,77,1
2,2,2,60,94000,84,77,1
2,3,2,60,260000,84,77,1
2,3,2,60,180000,84,77,1
2,2,2,60,150000,84,77,1
2,2,2,60,100000,84,77,1
2,3,2,60,105000,84,77,1
2,3,2,60,70000,84,77,1
2,2,2,60,155000,84,77,1
2,2,2,60,140000,84,77,1
2,3,2,90,205400,84,77,1
2,0,2,141,77777,21,20,1
2,0,2,141,72222,21,20,1
2,2,2,141,138000,84,77,1
2,2,2,141,86000,84,77,1
2,3,2,90,239300,84,77,1
2,3,2,141,112000,84,77,1
2,3,2,141,109000,84,77,1
2,3,2,141,250000,84,77,1
2,3,2,141,218750,84,77,1
2,2,2,141,212800,84,77,0
2,2,2,141,111600,84,77,0
2,3,2,194,250000,84,77,1
2,3,2,194,230000,84,77,1
2,3,2,141,247600,84,77,0
2,3,2,141,127300,84,77,0
2,2,2,97,170000,84,77,1
2,2,2,97,120000,84,77,1
2,2,2,26,200400,84,77,1
2,2,2,26,154100,84,77,1
2,0,2,84,33500,31,29,1
2,0,2,84,33500,31,29,1
2,0,2,84,75065,84,77,1
2,0,2,84,41419,84,77,1
2,2,2,141,180000,84,77,1
2,2,2,141,160000,84,77,1
2,2,2,97,114000,84,77,1
2,2,2,97,68000,84,77,1
2,2,2,84,325000,84,77,1
2,2,2,84,80000,84,77,1
2,2,2,194,93333,21,20,1
2,2,2,35,222200,84,77,0
2,2,2,35,136000,84,77,0
2,2,2,97,210100,84,77,1
2,2,2,97,210100,84,77,1
2,3,2,35,260000,84,77,0
2,3,2,35,136000,84,77,0
2,2,2,35,222200,84,77,0
2,2,2,35,136000,84,77,0
2,3,2,35,260000,84,77,0
2,3,2,35,136000,84,77,0
2,2,2,97,171816,84,77,1
2,2,2,97,97935,84,77,1
2,3,2,84,164000,84,77,1
2,3,2,84,109000,84,77,1
2,2,2,120,127000,84,77,1
2,2,2,120,65000,84,77,1
2,3,2,141,143000,84,77,1
2,3,2,141,104000,84,77,1
2,3,2,194,221000,84,77,1
2,3,2,194,180000,84,77,1
2,3,2,141,157850,84,77,1
2,3,2,141,128945,84,77,1
2,3,2,141,310270,84,77,1
2,3,2,141,253430,84,77,1
2,3,2,141,200000,84,77,1
2,3,2,141,155000,84,77,1
2,3,2,194,220067,84,77,1
2,3,2,194,135549,84,77,1
2,3,2,194,258800,84,77,1
2,3,2,194,199200,84,77,1
2,3,2,194,198000,84,77,1
2,3,2,194,132000,84,77,1
2,3,2,97,180000,84,77,1
2,3,2,97,162000,84,77,1
2,3,2,141,170000,84,77,1
2,3,2,141,130000,84,77,1
2,2,2,91,145400,84,77,1
2,2,2,91,88000,84,77,1
2,2,2,26,205500,84,77,1
2,2,2,26,117400,84,77,1
2,3,2,61,148300,84,77,1
2,3,2,61,84700,84,77,1
2,3,2,84,105000,84,77,1
2,3,2,84,85000,84,77,1
2,2,2,194,250900,84,77,1
2,2,2,194,135200,84,77,1
2,3,0,141,191027,84,77,1
2,3,0,141,120869,84,77,1
2,3,2,97,212000,84,77,1
2,3,2,97,93300,84,77,1
2,3,2,141,140000,12,11,1
2,3,2,141,110000,12,11,1
2,3,2,97,270250,84,77,1
2,3,2,97,144000,84,77,1
2,0,2,4,44444,44,42,0
2,2,2,84,138000,84,77,1
2,2,2,84,86000,84,77,1
2,2,2,141,106000,84,77,1
2,2,2,141,66000,84,77,1
2,3,2,84,128800,84,77,1
2,3,2,84,88854,84,77,1
2,3,2,250,210000,84,77,1
2,3,2,250,180000,84,77,1
2,2,2,141,138000,84,77,1
2,2,2,141,86000,84,77,1
2,3,2,194,284400,84,77,1
2,3,2,194,150700,84,77,1
2,2,2,141,276000,84,77,1
2,2,2,141,176000,84,77,1
2,0,0,61,50000,84,77,1
2,0,0,61,48000,84,77,1
2,0,2,84,179000,84,77,1
2,0,2,84,112000,84,77,1
2,2,2,191,160000,84,77,1
2,2,2,191,120000,84,77,1
2,3,2,97,145360,84,77,1
2,3,2,97,101100,84,77,1
2,3,2,94,299792,84,77,1
2,3,2,94,187370,84,77,1
2,3,2,254,302840,84,77,1
2,3,2,194,258800,84,77,1
2,3,2,194,199200,84,77,1
2,3,2,141,212000,84,77,1
2,3,2,141,93300,84,77,1
2,3,2,97,154000,84,77,1
2,3,2,97,103000,84,77,1
2,3,2,26,150000,84,77,1
2,3,2,84,144700,84,77,1
2,3,2,84,96500,84,77,1
2,3,2,141,314100,84,77,1
2,3,2,141,169700,84,77,1
2,1,2,194,209700,84,77,1
2,1,2,194,161300,84,77,1
2,0,2,141,84000,84,77,1
2,0,2,141,58000,84,77,1
2,3,2,97,135000,84,77,1
2,3,2,97,115000,84,77,1
2,3,2,84,153000,84,77,1
2,3,2,84,143000,84,77,1
2,3,2,97,200000,84,77,1
2,3,2,97,160000,84,77,1
2,0,2,254,254270,84,77,1
2,0,2,254,254270,84,77,1
2,3,2,97,240000,84,77,1
2,3,2,97,187000,84,77,1
2,2,2,91,165000,84,77,1
2,2,2,91,108750,84,77,1
2,3,2,61,68750,31,29,1
2,3,2,61,50000,31,29,1
2,3,2,65,190000,84,77,1
2,3,2,65,130000,84,77,1
2,3,2,35,285200,84,77,1
2,3,2,35,168600,84,77,1
2,0,2,141,61111,21,20,1
2,0,2,26,66000,84,77,1
2,2,2,97,133000,84,77,1
2,2,2,97,58400,84,77,1
2,3,2,84,163000,84,77,1
2,3,2,84,77000,84,77,1
2,3,2,97,146000,84,77,1
2,3,2,97,78900,84,77,1
2,2,2,194,200000,84,77,0
2,2,2,194,100000,84,77,0
2,3,2,254,195500,84,77,1
2,3,2,254,141300,84,77,1
2,2,2,253,128000,84,77,1
2,2,2,253,64000,84,77,1
2,2,2,141,85600,52,49,1
2,2,2,141,44266,52,49,1
2,2,2,97,60000,31,29,1
2,2,2,97,46500,31,29,1
2,1,2,97,204500,84,77,1
2,1,2,97,130000,84,77,1
2,3,2,141,81250,31,29,1
2,3,2,141,50000,31,29,1
2,3,2,97,230000,84,77,1
2,3,2,97,149000,84,77,1
2,3,2,141,185900,84,77,1
2,3,2,141,109400,84,77,1
2,3,2,141,145000,84,77,1
2,3,2,141,125000,84,77,1
2,3,2,112,67500,31,29,1
2,3,2,112,60000,31,29,1
2,3,2,94,195000,84,77,1
2,3,2,94,64200,84,77,1
2,3,2,141,208500,84,77,1
2,3,2,141,165000,84,77,1
2,3,2,84,59018,31,29,1
2,3,2,84,52806,31,29,1
2,2,2,91,124230,84,77,1
2,2,2,91,68637,84,77,1
2,1,2,179,247000,84,77,1
2,1,2,179,182000,84,77,1
2,3,2,254,278700,84,77,1
2,3,2,254,159300,84,77,1
2,3,2,97,233200,84,77,1
2,3,2,97,144200,84,77,1
2,1,2,194,238500,84,77,1
2,1,2,194,183400,84,77,1
2,3,2,254,205500,84,77,1
2,3,2,254,132500,84,77,1
2,2,2,84,134500,84,77,1
2,2,2,84,100000,84,77,1
2,3,2,254,258100,84,77,1
2,3,2,254,151900,84,77,1
2,1,2,141,300000,84,77,1
2,1,2,141,220000,84,77,1
2,3,2,84,200000,84,77,1
2,3,2,84,145000,84,77,1
2,3,2,254,323300,84,77,1
2,3,2,254,184700,84,77,1
2,3,2,141,253430,84,77,1
2,3,2,141,212780,84,77,1
2,2,2,141,130000,84,77,1
2,2,2,141,110000,84,77,1
2,3,2,194,300000,84,77,1
2,3,2,194,130000,84,77,1
2,3,2,254,278700,84,77,1
2,3,2,254,159300,84,77,1
2,0,2,91,27000,42,4,1
2,0,3,97,93000,84,77,1
2,0,3,97,45400,84,77,1
2,2,2,141,119200,84,77,1
2,2,2,141,86600,84,77,1
2,2,2,141,166000,84,77,1
2,2,2,141,73100,84,77,1
2,2,2,141,212000,27,25,1
2,2,2,141,93300,27,25,1
2,3,2,84,96600,84,77,1
2,3,2,84,55200,84,77,1
2,2,2,141,132600,84,77,1
2,2,2,141,80845,84,77,1
2,0,2,141,144200,84,77,1
2,0,2,141,72100,84,77,1
2,2,2,141,212000,27,25,1
2,2,2,141,93300,27,25,1
2,0,2,250,100144,12,11,1
2,0,2,250,78308,12,11,1
2,3,2,141,212000,27,25,1
2,3,2,141,93300,27,25,1
2,0,3,84,93000,84,77,1
2,0,3,84,45400,84,77,1
2,3,2,141,66666,50,47,1
2,3,2,141,53333,50,47,1
2,3,2,61,112125,12,11,1
2,3,2,61,67275,12,11,1
2,2,2,141,166000,84,77,1
2,2,2,141,73100,84,77,1
2,0,2,84,114000,84,77,1
2,0,2,84,75000,84,77,1
2,3,2,141,200070,12,11,1
2,3,2,141,107730,12,11,1
2,2,2,97,220000,84,77,1
2,2,2,97,140000,84,77,1
2,3,2,84,100000,40,38,1
2,3,2,84,80000,40,38,1
2,2,2,141,287800,84,77,1
2,2,2,141,287800,84,77,1
2,3,2,97,166000,84,77,1
2,3,2,97,73100,84,77,1
2,3,2,84,187770,84,77,1
2,3,2,84,109500,84,77,1
2,0,2,84,93750,31,29,1
2,0,2,84,68750,31,29,1
2,3,2,141,177300,84,77,1
2,3,2,141,126500,84,77,1
2,2,2,141,145100,84,77,1
2,2,2,141,93900,84,77,1
2,3,2,194,245000,84,77,1
2,3,2,194,163000,84,77,1
2,3,2,141,189100,84,77,1
2,3,2,141,154360,84,77,1
2,2,2,97,159250,84,77,1
2,2,2,97,85750,84,77,1
2,3,2,141,152000,84,77,1
2,3,2,141,133200,84,77,1
2,0,2,84,83333,30,28,1
2,3,2,141,225000,84,77,1
2,3,2,141,156400,84,77,1
2,3,2,97,197000,84,77,1
2,3,2,97,99000,84,77,1
2,3,2,35,256100,84,77,1
2,3,2,35,137900,84,77,1
2,3,2,61,67993,88,80,1
2,3,2,61,42457,88,80,1
2,2,2,254,212800,84,77,0
2,2,2,254,124100,84,77,0
2,3,2,94,220000,84,77,1
2,3,2,94,200000,84,77,1
2,3,2,194,300000,84,77,1
2,3,2,194,235000,84,77,1
2,3,2,194,262269,84,77,1
2,3,2,194,230797,84,77,1
2,0,2,141,40000,26,24,1
2,0,2,141,40000,26,24,1
2,3,2,84,152000,84,77,1
2,3,2,84,126667,84,77,1
2,0,2,84,90000,84,77,1
2,0,2,84,75000,84,77,1
2,0,2,84,115000,84,77,1
2,0,2,84,90000,84,77,1
2,2,2,206,150000,84,77,1
2,3,2,97,247300,84,77,1
2,3,2,97,139700,84,77,1
2,2,2,253,295000,84,77,1
2,2,2,4,200000,84,77,1
2,2,2,4,151000,84,77,1
2,3,2,141,170000,84,77,1
2,3,2,141,130000,84,77,1
2,3,2,84,140000,84,77,1
2,3,2,84,115000,84,77,1
2,2,2,84,105000,84,77,1
2,2,2,84,78575,84,77,1
2,2,2,97,130000,21,20,0
2,2,2,97,66666,21,20,0
2,3,2,97,175000,84,77,1
2,3,2,97,140000,84,77,1
2,3,2,141,276000,84,77,1
2,3,2,141,140000,84,77,1
2,3,2,84,173000,84,77,1
2,3,2,84,102000,84,77,1
2,3,2,26,66250,31,29,1
2,3,2,26,57000,31,29,1
2,2,2,141,188500,84,77,1
2,2,2,141,165100,84,77,1
2,2,2,4,166000,84,77,1
2,2,2,4,73100,84,77,1
2,3,2,194,216000,84,77,1
2,2,2,254,96200,84,77,1
2,2,2,254,69800,84,77,1
2,2,2,141,179000,31,29,1
2,2,2,141,112000,31,29,1
2,0,2,84,118750,84,77,1
2,0,2,84,106875,84,77,1
2,2,2,141,212800,84,77,0
2,2,2,141,111600,84,77,0
2,2,2,97,92248,58,54,1
2,2,2,97,64574,58,54,1
2,3,2,194,212000,84,77,1
2,3,2,194,93300,84,77,1
2,0,2,194,162240,84,77,1
2,0,2,194,47840,84,77,1
2,2,2,35,222200,84,77,0
2,2,2,35,136000,84,77,0
2,3,2,131,170000,84,77,1
2,3,2,131,145000,84,77,1
2,3,2,84,117000,84,77,1
2,3,2,84,93000,84,77,1
2,2,2,97,81250,31,29,1
2,2,2,97,68750,31,29,1
2,3,2,97,130000,84,77,1
2,3,2,97,110000,84,77,1
2,3,2,194,190400,84,77,1
2,3,2,194,122900,84,77,1
2,3,2,194,221000,84,77,1
2,3,2,194,185000,84,77,1
2,3,2,97,220000,84,77,1
2,3,2,97,170000,84,77,1
2,2,2,194,210100,84,77,1
2,2,2,194,210100,84,77,1
2,3,2,41,130000,84,77,1
2,3,2,41,115000,84,77,1
2,2,2,97,170000,84,77,1
2,2,2,97,90000,84,77,1
2,2,2,191,280000,84,77,1
2,2,2,191,160000,84,77,1
2,3,2,141,255475,84,77,1
2,3,2,141,185800,84,77,1
2,3,2,141,170000,84,77,1
2,3,2,141,151000,84,77,1
2,3,2,84,130000,84,77,1
2,3,2,84,100000,84,77,1
2,3,2,65,185000,84,77,0
2,3,2,65,79600,84,77,0
2,2,2,84,95000,84,77,1
2,2,2,84,65000,84,77,1
2,3,2,141,240000,84,77,1
2,3,2,141,162000,84,77,1
2,0,2,141,110400,84,77,1
2,0,2,141,68000,84,77,1
2,3,2,194,307100,84,77,1
2,3,2,194,216800,84,77,1
2,0,2,84,102000,84,77,1
2,0,2,84,92000,84,77,1
2,2,2,35,222200,84,77,0
2,2,2,35,136000,84,77,0
2,3,2,97,190000,84,77,1
2,3,2,97,136000,84,77,1
2,2,2,194,165000,84,77,1
2,2,2,194,140250,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,130000,84,77,1
2,3,2,84,190000,84,77,1
2,3,2,84,190000,84,77,1
2,3,2,120,131200,84,77,1
2,3,2,120,95300,84,77,1
2,2,2,141,150000,84,77,1
2,2,2,141,127500,84,77,1
2,2,2,97,51446,31,29,1
2,2,2,97,45775,31,29,1
2,3,2,141,136000,84,77,1
2,3,2,141,109000,84,77,1
2,2,2,141,104000,84,77,1
2,2,2,141,86000,84,77,1
2,1,2,179,195000,84,77,1
2,1,2,179,150000,84,77,1
2,3,2,141,237500,84,77,1
2,3,2,141,185000,84,77,1
2,3,2,84,120000,84,77,1
2,3,2,84,100000,84,77,1
2,2,2,65,165600,84,77,0
2,2,2,65,65800,84,77,0
2,3,2,97,245000,84,77,1
2,3,2,97,194992,84,77,1
2,0,2,84,154000,84,77,1
2,0,2,84,105000,84,77,1
2,3,2,194,250800,84,77,1
2,3,2,194,167200,84,77,1
0,3,2,21,60000,42,40,1
1,2,2,253,34549,28,26,0
2,2,2,84,160000,84,77,1
2,2,2,84,55000,84,77,1
2,3,2,97,149000,84,77,1
2,3,2,97,108000,84,77,1
